HISTOGRAM: ../bin/data/ArzuaH_salida.xyz.csv
N_puntos: 40706503
N_nodos: 349525
N_nodos_hoja: 262144
MinRadius: 0.6 m
Area_minima: 1.44 m^2

OBSERVADO: 
N_medio_pts/nodo: 155
__min: 0
__max: 6606
Densidad_media: 107.835
__min: 0
__max: 4587.5

ESTIMADO: 
N_medio_pts/nodo: 58.6185
Densidad_media: 40.7073

x_i n_i x_i*n_i rho_i rho_i*n_i
804 5 4020 558.333 2791.67
805 11 8855 559.028 6149.31
806 12 9672 559.722 6716.67
807 5 4035 560.417 2802.08
808 5 4040 561.111 2805.56
809 10 8090 561.806 5618.06
810 9 7290 562.5 5062.5
811 9 7299 563.194 5068.75
812 7 5684 563.889 3947.22
813 7 5691 564.583 3952.08
814 9 7326 565.278 5087.5
815 12 9780 565.972 6791.67
816 9 7344 566.667 5100
817 7 5719 567.361 3971.53
818 13 10634 568.056 7384.72
819 3 2457 568.75 1706.25
820 10 8200 569.444 5694.44
821 7 5747 570.139 3990.97
822 7 5754 570.833 3995.83
823 15 12345 571.528 8572.92
824 14 11536 572.222 8011.11
825 10 8250 572.917 5729.17
826 8 6608 573.611 4588.89
827 7 5789 574.306 4020.14
828 11 9108 575 6325
829 6 4974 575.694 3454.17
830 10 8300 576.389 5763.89
831 10 8310 577.083 5770.83
832 10 8320 577.778 5777.78
833 9 7497 578.472 5206.25
834 5 4170 579.167 2895.83
835 3 2505 579.861 1739.58
836 8 6688 580.556 4644.44
837 9 7533 581.25 5231.25
838 9 7542 581.944 5237.5
839 12 10068 582.639 6991.67
840 8 6720 583.333 4666.67
841 10 8410 584.028 5840.28
842 13 10946 584.722 7601.39
843 5 4215 585.417 2927.08
844 7 5908 586.111 4102.78
845 10 8450 586.806 5868.06
846 10 8460 587.5 5875
847 9 7623 588.194 5293.75
848 6 5088 588.889 3533.33
849 5 4245 589.583 2947.92
850 7 5950 590.278 4131.94
851 6 5106 590.972 3545.83
852 7 5964 591.667 4141.67
853 3 2559 592.361 1777.08
854 3 2562 593.056 1779.17
855 7 5985 593.75 4156.25
856 11 9416 594.444 6538.89
857 7 5999 595.139 4165.97
858 8 6864 595.833 4766.67
859 15 12885 596.528 8947.92
860 9 7740 597.222 5375
861 9 7749 597.917 5381.25
862 7 6034 598.611 4190.28
863 5 4315 599.306 2996.53
864 5 4320 600 3000
865 3 2595 600.694 1802.08
866 7 6062 601.389 4209.72
867 8 6936 602.083 4816.67
868 10 8680 602.778 6027.78
869 3 2607 603.472 1810.42
870 7 6090 604.167 4229.17
871 4 3484 604.861 2419.44
872 8 6976 605.556 4844.44
873 9 7857 606.25 5456.25
874 7 6118 606.944 4248.61
875 8 7000 607.639 4861.11
876 6 5256 608.333 3650
877 6 5262 609.028 3654.17
878 12 10536 609.722 7316.67
879 4 3516 610.417 2441.67
880 7 6160 611.111 4277.78
881 8 7048 611.806 4894.44
882 9 7938 612.5 5512.5
883 8 7064 613.194 4905.56
884 8 7072 613.889 4911.11
885 4 3540 614.583 2458.33
886 12 10632 615.278 7383.33
887 7 6209 615.972 4311.81
888 7 6216 616.667 4316.67
889 7 6223 617.361 4321.53
890 8 7120 618.056 4944.44
891 13 11583 618.75 8043.75
892 4 3568 619.444 2477.78
893 11 9823 620.139 6821.53
894 5 4470 620.833 3104.17
895 8 7160 621.528 4972.22
896 4 3584 622.222 2488.89
897 4 3588 622.917 2491.67
898 7 6286 623.611 4365.28
899 8 7192 624.306 4994.44
900 5 4500 625 3125
901 8 7208 625.694 5005.56
902 5 4510 626.389 3131.94
903 4 3612 627.083 2508.33
904 4 3616 627.778 2511.11
905 8 7240 628.472 5027.78
906 7 6342 629.167 4404.17
907 11 9977 629.861 6928.47
908 11 9988 630.556 6936.11
909 6 5454 631.25 3787.5
910 4 3640 631.944 2527.78
911 2 1822 632.639 1265.28
912 7 6384 633.333 4433.33
913 5 4565 634.028 3170.14
914 8 7312 634.722 5077.78
915 7 6405 635.417 4447.92
916 6 5496 636.111 3816.67
917 9 8253 636.806 5731.25
918 9 8262 637.5 5737.5
919 10 9190 638.194 6381.94
920 4 3680 638.889 2555.56
921 3 2763 639.583 1918.75
922 3 2766 640.278 1920.83
923 11 10153 640.972 7050.69
924 6 5544 641.667 3850
925 7 6475 642.361 4496.53
926 9 8334 643.056 5787.5
927 6 5562 643.75 3862.5
928 5 4640 644.444 3222.22
929 8 7432 645.139 5161.11
930 7 6510 645.833 4520.83
931 6 5586 646.528 3879.17
932 3 2796 647.222 1941.67
933 3 2799 647.917 1943.75
934 7 6538 648.611 4540.28
935 4 3740 649.306 2597.22
936 5 4680 650 3250
937 5 4685 650.694 3253.47
938 10 9380 651.389 6513.89
939 3 2817 652.083 1956.25
940 5 4700 652.778 3263.89
941 5 4705 653.472 3267.36
942 6 5652 654.167 3925
943 5 4715 654.861 3274.31
944 4 3776 655.556 2622.22
945 7 6615 656.25 4593.75
946 9 8514 656.944 5912.5
947 2 1894 657.639 1315.28
948 6 5688 658.333 3950
949 7 6643 659.028 4613.19
950 5 4750 659.722 3298.61
951 6 5706 660.417 3962.5
952 2 1904 661.111 1322.22
953 4 3812 661.806 2647.22
954 9 8586 662.5 5962.5
955 4 3820 663.194 2652.78
956 5 4780 663.889 3319.44
957 3 2871 664.583 1993.75
958 5 4790 665.278 3326.39
959 6 5754 665.972 3995.83
960 4 3840 666.667 2666.67
961 8 7688 667.361 5338.89
962 3 2886 668.056 2004.17
963 7 6741 668.75 4681.25
964 3 2892 669.444 2008.33
965 3 2895 670.139 2010.42
966 5 4830 670.833 3354.17
967 5 4835 671.528 3357.64
968 3 2904 672.222 2016.67
969 5 4845 672.917 3364.58
970 2 1940 673.611 1347.22
971 6 5826 674.306 4045.83
972 4 3888 675 2700
973 3 2919 675.694 2027.08
974 5 4870 676.389 3381.94
975 2 1950 677.083 1354.17
976 4 3904 677.778 2711.11
977 6 5862 678.472 4070.83
978 7 6846 679.167 4754.17
979 5 4895 679.861 3399.31
980 6 5880 680.556 4083.33
981 7 6867 681.25 4768.75
982 2 1964 681.944 1363.89
983 9 8847 682.639 6143.75
984 4 3936 683.333 2733.33
985 7 6895 684.028 4788.19
986 5 4930 684.722 3423.61
987 3 2961 685.417 2056.25
988 5 4940 686.111 3430.56
989 5 4945 686.806 3434.03
990 5 4950 687.5 3437.5
991 6 5946 688.194 4129.17
992 3 2976 688.889 2066.67
993 4 3972 689.583 2758.33
994 4 3976 690.278 2761.11
995 3 2985 690.972 2072.92
996 4 3984 691.667 2766.67
997 5 4985 692.361 3461.81
998 3 2994 693.056 2079.17
999 6 5994 693.75 4162.5
1000 8 8000 694.444 5555.56
1001 3 3003 695.139 2085.42
1002 5 5010 695.833 3479.17
1003 7 7021 696.528 4875.69
1004 10 10040 697.222 6972.22
1005 11 11055 697.917 7677.08
1006 4 4024 698.611 2794.44
1007 3 3021 699.305 2097.92
1008 4 4032 700 2800
1009 2 2018 700.694 1401.39
1010 7 7070 701.389 4909.72
1011 3 3033 702.083 2106.25
1012 4 4048 702.778 2811.11
1013 4 4052 703.472 2813.89
1014 5 5070 704.167 3520.83
1015 5 5075 704.861 3524.31
1016 7 7112 705.555 4938.89
1017 1 1017 706.25 706.25
1018 2 2036 706.944 1413.89
1019 5 5095 707.639 3538.19
1020 2 2040 708.333 1416.67
1021 8 8168 709.028 5672.22
1022 3 3066 709.722 2129.17
1023 5 5115 710.417 3552.08
1024 5 5120 711.111 3555.56
1025 3 3075 711.805 2135.42
1026 4 4104 712.5 2850
1027 1 1027 713.194 713.194
1028 1 1028 713.889 713.889
1029 3 3087 714.583 2143.75
1030 10 10300 715.278 7152.78
1031 6 6186 715.972 4295.83
1032 6 6192 716.667 4300
1033 2 2066 717.361 1434.72
1034 10 10340 718.055 7180.55
1035 1 1035 718.75 718.75
1036 8 8288 719.444 5755.56
1037 4 4148 720.139 2880.56
1038 8 8304 720.833 5766.67
1039 3 3117 721.528 2164.58
1040 6 6240 722.222 4333.33
1041 3 3123 722.917 2168.75
1042 3 3126 723.611 2170.83
1043 1 1043 724.305 724.305
1044 2 2088 725 1450
1045 5 5225 725.694 3628.47
1046 5 5230 726.389 3631.94
1047 4 4188 727.083 2908.33
1048 4 4192 727.778 2911.11
1049 4 4196 728.472 2913.89
1050 6 6300 729.167 4375
1051 5 5255 729.861 3649.31
1052 2 2104 730.555 1461.11
1053 5 5265 731.25 3656.25
1054 5 5270 731.944 3659.72
1055 4 4220 732.639 2930.56
1056 1 1056 733.333 733.333
1058 3 3174 734.722 2204.17
1059 7 7413 735.417 5147.92
1060 6 6360 736.111 4416.67
1061 5 5305 736.805 3684.03
1062 3 3186 737.5 2212.5
1063 2 2126 738.194 1476.39
1064 5 5320 738.889 3694.44
1065 6 6390 739.583 4437.5
1066 2 2132 740.278 1480.56
1067 6 6402 740.972 4445.83
1068 3 3204 741.667 2225
1069 5 5345 742.361 3711.81
1070 6 6420 743.055 4458.33
1071 5 5355 743.75 3718.75
1072 3 3216 744.444 2233.33
1073 3 3219 745.139 2235.42
1074 5 5370 745.833 3729.17
1075 5 5375 746.528 3732.64
1076 3 3228 747.222 2241.67
1077 3 3231 747.917 2243.75
1078 3 3234 748.611 2245.83
1079 5 5395 749.305 3746.53
1080 2 2160 750 1500
1081 9 9729 750.694 6756.25
1082 2 2164 751.389 1502.78
1083 3 3249 752.083 2256.25
1084 2 2168 752.778 1505.56
1085 7 7595 753.472 5274.31
1086 2 2172 754.167 1508.33
1087 2 2174 754.861 1509.72
1089 1 1089 756.25 756.25
1090 6 6540 756.944 4541.67
1091 4 4364 757.639 3030.56
1092 4 4368 758.333 3033.33
1093 3 3279 759.028 2277.08
1094 4 4376 759.722 3038.89
1096 3 3288 761.111 2283.33
1097 3 3291 761.805 2285.42
1098 3 3294 762.5 2287.5
1099 6 6594 763.194 4579.17
1100 2 2200 763.889 1527.78
1102 3 3306 765.278 2295.83
1103 1 1103 765.972 765.972
1104 5 5520 766.667 3833.33
1105 6 6630 767.361 4604.17
1106 5 5530 768.055 3840.28
1107 2 2214 768.75 1537.5
1108 4 4432 769.444 3077.78
1109 4 4436 770.139 3080.56
1110 3 3330 770.833 2312.5
1111 3 3333 771.528 2314.58
1112 4 4448 772.222 3088.89
1113 9 10017 772.917 6956.25
1114 3 3342 773.611 2320.83
1115 5 5575 774.305 3871.53
1116 5 5580 775 3875
1117 3 3351 775.694 2327.08
1118 1 1118 776.389 776.389
1119 3 3357 777.083 2331.25
1120 3 3360 777.778 2333.33
1121 4 4484 778.472 3113.89
1122 4 4488 779.167 3116.67
1123 2 2246 779.861 1559.72
1124 2 2248 780.555 1561.11
1125 2 2250 781.25 1562.5
1126 5 5630 781.944 3909.72
1127 2 2254 782.639 1565.28
1128 6 6768 783.333 4700
1129 3 3387 784.028 2352.08
1130 2 2260 784.722 1569.44
1131 7 7917 785.417 5497.92
1132 3 3396 786.111 2358.33
1133 5 5665 786.805 3934.03
1134 2 2268 787.5 1575
1135 2 2270 788.194 1576.39
1136 2 2272 788.889 1577.78
1137 3 3411 789.583 2368.75
1139 2 2278 790.972 1581.94
1140 6 6840 791.667 4750
1141 7 7987 792.361 5546.53
1142 4 4568 793.055 3172.22
1143 4 4572 793.75 3175
1144 4 4576 794.444 3177.78
1145 4 4580 795.139 3180.56
1146 2 2292 795.833 1591.67
1147 5 5735 796.528 3982.64
1148 5 5740 797.222 3986.11
1149 3 3447 797.917 2393.75
1150 4 4600 798.611 3194.44
1151 6 6906 799.305 4795.83
1152 3 3456 800 2400
1153 1 1153 800.694 800.694
1154 1 1154 801.389 801.389
1155 3 3465 802.083 2406.25
1156 2 2312 802.778 1605.56
1157 3 3471 803.472 2410.42
1158 1 1158 804.167 804.167
1159 4 4636 804.861 3219.44
1160 1 1160 805.555 805.555
1161 4 4644 806.25 3225
1162 8 9296 806.944 6455.56
1163 7 8141 807.639 5653.47
1164 5 5820 808.333 4041.67
1165 2 2330 809.028 1618.06
1166 2 2332 809.722 1619.44
1167 3 3501 810.417 2431.25
1169 1 1169 811.805 811.805
1170 7 8190 812.5 5687.5
1171 4 4684 813.194 3252.78
1172 4 4688 813.889 3255.56
1173 5 5865 814.583 4072.92
1174 2 2348 815.278 1630.56
1175 2 2350 815.972 1631.94
1176 2 2352 816.667 1633.33
1177 2 2354 817.361 1634.72
1178 2 2356 818.055 1636.11
1179 5 5895 818.75 4093.75
1180 2 2360 819.444 1638.89
1181 2 2362 820.139 1640.28
1182 4 4728 820.833 3283.33
1183 3 3549 821.528 2464.58
1184 3 3552 822.222 2466.67
1185 5 5925 822.917 4114.58
1186 5 5930 823.611 4118.06
1187 4 4748 824.305 3297.22
1188 6 7128 825 4950
1189 2 2378 825.694 1651.39
1190 2 2380 826.389 1652.78
1191 5 5955 827.083 4135.42
1192 6 7152 827.778 4966.67
1193 5 5965 828.472 4142.36
1194 1 1194 829.167 829.167
1195 2 2390 829.861 1659.72
1196 1 1196 830.555 830.555
1197 3 3591 831.25 2493.75
1198 1 1198 831.944 831.944
1199 4 4796 832.639 3330.56
1200 4 4800 833.333 3333.33
1201 5 6005 834.028 4170.14
1202 2 2404 834.722 1669.44
1203 1 1203 835.417 835.417
1204 1 1204 836.111 836.111
1205 3 3615 836.805 2510.42
1206 4 4824 837.5 3350
1207 4 4828 838.194 3352.78
1208 5 6040 838.889 4194.44
1209 1 1209 839.583 839.583
1210 6 7260 840.278 5041.67
1211 5 6055 840.972 4204.86
1212 4 4848 841.667 3366.67
1213 5 6065 842.361 4211.81
1214 3 3642 843.055 2529.17
1215 3 3645 843.75 2531.25
1216 1 1216 844.444 844.444
1217 5 6085 845.139 4225.69
1218 4 4872 845.833 3383.33
1219 3 3657 846.528 2539.58
1220 4 4880 847.222 3388.89
1221 2 2442 847.917 1695.83
1222 3 3666 848.611 2545.83
1223 3 3669 849.305 2547.92
1224 2 2448 850 1700
1225 5 6125 850.694 4253.47
1226 2 2452 851.389 1702.78
1227 2 2454 852.083 1704.17
1228 3 3684 852.778 2558.33
1229 5 6145 853.472 4267.36
1230 5 6150 854.167 4270.83
1231 4 4924 854.861 3419.44
1232 3 3696 855.555 2566.67
1233 8 9864 856.25 6850
1234 2 2468 856.944 1713.89
1235 3 3705 857.639 2572.92
1236 3 3708 858.333 2575
1237 1 1237 859.028 859.028
1239 5 6195 860.417 4302.08
1240 2 2480 861.111 1722.22
1241 3 3723 861.805 2585.42
1242 6 7452 862.5 5175
1243 3 3729 863.194 2589.58
1244 3 3732 863.889 2591.67
1245 3 3735 864.583 2593.75
1246 3 3738 865.278 2595.83
1247 3 3741 865.972 2597.92
1248 3 3744 866.667 2600
1249 3 3747 867.361 2602.08
1250 1 1250 868.055 868.055
1251 5 6255 868.75 4343.75
1252 5 6260 869.444 4347.22
1253 2 2506 870.139 1740.28
1254 4 5016 870.833 3483.33
1255 2 2510 871.528 1743.06
1256 1 1256 872.222 872.222
1257 1 1257 872.917 872.917
1258 6 7548 873.611 5241.67
1260 2 2520 875 1750
1261 2 2522 875.694 1751.39
1263 1 1263 877.083 877.083
1265 3 3795 878.472 2635.42
1266 1 1266 879.167 879.167
1267 5 6335 879.861 4399.31
1268 3 3804 880.555 2641.67
1269 5 6345 881.25 4406.25
1270 2 2540 881.944 1763.89
1272 1 1272 883.333 883.333
1273 7 8911 884.028 6188.19
1274 7 8918 884.722 6193.06
1275 4 5100 885.417 3541.67
1276 4 5104 886.111 3544.44
1277 1 1277 886.805 886.805
1278 1 1278 887.5 887.5
1279 2 2558 888.194 1776.39
1280 5 6400 888.889 4444.44
1281 3 3843 889.583 2668.75
1282 1 1282 890.278 890.278
1283 2 2566 890.972 1781.94
1285 2 2570 892.361 1784.72
1286 3 3858 893.055 2679.17
1287 4 5148 893.75 3575
1288 2 2576 894.444 1788.89
1289 2 2578 895.139 1790.28
1290 2 2580 895.833 1791.67
1291 4 5164 896.528 3586.11
1292 4 5168 897.222 3588.89
1293 3 3879 897.917 2693.75
1294 3 3882 898.611 2695.83
1295 3 3885 899.305 2697.92
1296 4 5184 900 3600
1297 2 2594 900.694 1801.39
1298 6 7788 901.389 5408.33
1300 3 3900 902.778 2708.33
1301 3 3903 903.472 2710.42
1302 1 1302 904.167 904.167
1303 1 1303 904.861 904.861
1305 4 5220 906.25 3625
1307 2 2614 907.639 1815.28
1308 2 2616 908.333 1816.67
1309 3 3927 909.028 2727.08
1310 3 3930 909.722 2729.17
1311 1 1311 910.417 910.417
1312 6 7872 911.111 5466.67
1313 1 1313 911.805 911.805
1314 2 2628 912.5 1825
1315 1 1315 913.194 913.194
1316 5 6580 913.889 4569.44
1317 3 3951 914.583 2743.75
1318 6 7908 915.278 5491.67
1320 3 3960 916.667 2750
1322 2 2644 918.055 1836.11
1323 2 2646 918.75 1837.5
1324 2 2648 919.444 1838.89
1325 1 1325 920.139 920.139
1326 2 2652 920.833 1841.67
1328 4 5312 922.222 3688.89
1329 4 5316 922.917 3691.67
1330 3 3990 923.611 2770.83
1331 1 1331 924.305 924.305
1332 2 2664 925 1850
1333 1 1333 925.694 925.694
1335 3 4005 927.083 2781.25
1336 3 4008 927.778 2783.33
1338 5 6690 929.167 4645.83
1339 1 1339 929.861 929.861
1340 1 1340 930.555 930.555
1341 3 4023 931.25 2793.75
1342 3 4026 931.944 2795.83
1343 2 2686 932.639 1865.28
1344 2 2688 933.333 1866.67
1345 2 2690 934.028 1868.06
1346 3 4038 934.722 2804.17
1347 3 4041 935.417 2806.25
1350 1 1350 937.5 937.5
1352 3 4056 938.889 2816.67
1353 2 2706 939.583 1879.17
1354 1 1354 940.278 940.278
1355 2 2710 940.972 1881.94
1357 3 4071 942.361 2827.08
1358 3 4074 943.055 2829.17
1359 1 1359 943.75 943.75
1360 2 2720 944.444 1888.89
1362 5 6810 945.833 4729.17
1364 2 2728 947.222 1894.44
1365 3 4095 947.917 2843.75
1366 2 2732 948.611 1897.22
1367 1 1367 949.305 949.305
1369 1 1369 950.694 950.694
1370 4 5480 951.389 3805.56
1371 2 2742 952.083 1904.17
1372 6 8232 952.778 5716.67
1373 3 4119 953.472 2860.42
1374 2 2748 954.167 1908.33
1375 1 1375 954.861 954.861
1376 1 1376 955.555 955.555
1377 2 2754 956.25 1912.5
1378 1 1378 956.944 956.944
1380 3 4140 958.333 2875
1381 1 1381 959.028 959.028
1382 4 5528 959.722 3838.89
1383 4 5532 960.417 3841.67
1384 1 1384 961.111 961.111
1385 2 2770 961.805 1923.61
1386 1 1386 962.5 962.5
1388 2 2776 963.889 1927.78
1389 1 1389 964.583 964.583
1391 1 1391 965.972 965.972
1392 4 5568 966.667 3866.67
1393 4 5572 967.361 3869.44
1394 2 2788 968.055 1936.11
1395 2 2790 968.75 1937.5
1396 1 1396 969.444 969.444
1398 3 4194 970.833 2912.5
1399 3 4197 971.528 2914.58
1400 2 2800 972.222 1944.44
1401 2 2802 972.917 1945.83
1402 2 2804 973.611 1947.22
1403 2 2806 974.305 1948.61
1404 1 1404 975 975
1405 3 4215 975.694 2927.08
1407 3 4221 977.083 2931.25
1408 3 4224 977.778 2933.33
1409 2 2818 978.472 1956.94
1410 3 4230 979.167 2937.5
1411 4 5644 979.861 3919.44
1412 4 5648 980.555 3922.22
1413 2 2826 981.25 1962.5
1414 2 2828 981.944 1963.89
1415 1 1415 982.639 982.639
1416 3 4248 983.333 2950
1417 2 2834 984.028 1968.06
1418 2 2836 984.722 1969.44
1421 2 2842 986.805 1973.61
1422 1 1422 987.5 987.5
1423 2 2846 988.194 1976.39
1424 1 1424 988.889 988.889
1425 3 4275 989.583 2968.75
1426 1 1426 990.278 990.278
1427 3 4281 990.972 2972.92
1428 2 2856 991.667 1983.33
1429 5 7145 992.361 4961.81
1430 1 1430 993.055 993.055
1431 4 5724 993.75 3975
1432 2 2864 994.444 1988.89
1433 1 1433 995.139 995.139
1434 3 4302 995.833 2987.5
1435 2 2870 996.528 1993.06
1436 1 1436 997.222 997.222
1437 1 1437 997.917 997.917
1438 2 2876 998.611 1997.22
1439 3 4317 999.305 2997.92
1440 1 1440 1000 1000
1441 2 2882 1000.69 2001.39
1442 2 2884 1001.39 2002.78
1443 3 4329 1002.08 3006.25
1446 2 2892 1004.17 2008.33
1448 1 1448 1005.56 1005.56
1449 1 1449 1006.25 1006.25
1450 1 1450 1006.94 1006.94
1451 2 2902 1007.64 2015.28
1452 4 5808 1008.33 4033.33
1453 2 2906 1009.03 2018.06
1454 2 2908 1009.72 2019.44
1455 1 1455 1010.42 1010.42
1456 1 1456 1011.11 1011.11
1457 1 1457 1011.81 1011.81
1458 1 1458 1012.5 1012.5
1459 3 4377 1013.19 3039.58
1460 1 1460 1013.89 1013.89
1461 1 1461 1014.58 1014.58
1463 1 1463 1015.97 1015.97
1464 3 4392 1016.67 3050
1465 1 1465 1017.36 1017.36
1466 1 1466 1018.06 1018.06
1467 1 1467 1018.75 1018.75
1468 1 1468 1019.44 1019.44
1469 2 2938 1020.14 2040.28
1470 1 1470 1020.83 1020.83
1471 1 1471 1021.53 1021.53
1473 2 2946 1022.92 2045.83
1475 1 1475 1024.31 1024.31
1476 3 4428 1025 3075
1477 2 2954 1025.69 2051.39
1478 1 1478 1026.39 1026.39
1480 1 1480 1027.78 1027.78
1481 1 1481 1028.47 1028.47
1482 1 1482 1029.17 1029.17
1484 2 2968 1030.56 2061.11
1485 2 2970 1031.25 2062.5
1486 1 1486 1031.94 1031.94
1487 3 4461 1032.64 3097.92
1488 2 2976 1033.33 2066.67
1489 2 2978 1034.03 2068.06
1491 1 1491 1035.42 1035.42
1496 1 1496 1038.89 1038.89
1497 1 1497 1039.58 1039.58
1498 2 2996 1040.28 2080.56
1500 2 3000 1041.67 2083.33
1505 1 1505 1045.14 1045.14
1507 1 1507 1046.53 1046.53
1508 3 4524 1047.22 3141.67
1509 2 3018 1047.92 2095.83
1510 1 1510 1048.61 1048.61
1511 2 3022 1049.31 2098.61
1512 2 3024 1050 2100
1513 2 3026 1050.69 2101.39
1514 3 4542 1051.39 3154.17
1515 3 4545 1052.08 3156.25
1516 1 1516 1052.78 1052.78
1518 2 3036 1054.17 2108.33
1519 3 4557 1054.86 3164.58
1520 3 4560 1055.56 3166.67
1521 1 1521 1056.25 1056.25
1522 1 1522 1056.94 1056.94
1524 1 1524 1058.33 1058.33
1525 1 1525 1059.03 1059.03
1528 3 4584 1061.11 3183.33
1529 1 1529 1061.81 1061.81
1530 4 6120 1062.5 4250
1531 1 1531 1063.19 1063.19
1532 1 1532 1063.89 1063.89
1533 3 4599 1064.58 3193.75
1534 1 1534 1065.28 1065.28
1535 3 4605 1065.97 3197.92
1537 2 3074 1067.36 2134.72
1538 2 3076 1068.06 2136.11
1539 2 3078 1068.75 2137.5
1540 1 1540 1069.44 1069.44
1541 1 1541 1070.14 1070.14
1543 3 4629 1071.53 3214.58
1544 1 1544 1072.22 1072.22
1545 1 1545 1072.92 1072.92
1546 1 1546 1073.61 1073.61
1547 3 4641 1074.31 3222.92
1548 2 3096 1075 2150
1550 2 3100 1076.39 2152.78
1551 2 3102 1077.08 2154.17
1552 1 1552 1077.78 1077.78
1553 1 1553 1078.47 1078.47
1554 2 3108 1079.17 2158.33
1556 3 4668 1080.56 3241.67
1557 1 1557 1081.25 1081.25
1558 1 1558 1081.94 1081.94
1560 3 4680 1083.33 3250
1561 1 1561 1084.03 1084.03
1562 4 6248 1084.72 4338.89
1564 1 1564 1086.11 1086.11
1565 1 1565 1086.81 1086.81
1566 2 3132 1087.5 2175
1567 2 3134 1088.19 2176.39
1568 1 1568 1088.89 1088.89
1569 4 6276 1089.58 4358.33
1571 1 1571 1090.97 1090.97
1573 1 1573 1092.36 1092.36
1574 3 4722 1093.06 3279.17
1576 1 1576 1094.44 1094.44
1578 1 1578 1095.83 1095.83
1579 2 3158 1096.53 2193.06
1581 2 3162 1097.92 2195.83
1584 1 1584 1100 1100
1585 2 3170 1100.69 2201.39
1586 1 1586 1101.39 1101.39
1588 1 1588 1102.78 1102.78
1589 2 3178 1103.47 2206.94
1591 1 1591 1104.86 1104.86
1593 1 1593 1106.25 1106.25
1594 1 1594 1106.94 1106.94
1595 1 1595 1107.64 1107.64
1596 2 3192 1108.33 2216.67
1597 1 1597 1109.03 1109.03
1599 2 3198 1110.42 2220.83
1600 1 1600 1111.11 1111.11
1601 1 1601 1111.81 1111.81
1602 2 3204 1112.5 2225
1604 3 4812 1113.89 3341.67
1608 1 1608 1116.67 1116.67
1609 2 3218 1117.36 2234.72
1610 1 1610 1118.06 1118.06
1612 3 4836 1119.44 3358.33
1613 3 4839 1120.14 3360.42
1616 1 1616 1122.22 1122.22
1617 1 1617 1122.92 1122.92
1618 2 3236 1123.61 2247.22
1622 3 4866 1126.39 3379.17
1625 1 1625 1128.47 1128.47
1626 1 1626 1129.17 1129.17
1627 2 3254 1129.86 2259.72
1628 1 1628 1130.56 1130.56
1629 1 1629 1131.25 1131.25
1632 3 4896 1133.33 3400
1635 2 3270 1135.42 2270.83
1636 2 3272 1136.11 2272.22
1637 2 3274 1136.81 2273.61
1638 1 1638 1137.5 1137.5
1641 1 1641 1139.58 1139.58
1642 1 1642 1140.28 1140.28
1643 1 1643 1140.97 1140.97
1644 1 1644 1141.67 1141.67
1645 1 1645 1142.36 1142.36
1647 1 1647 1143.75 1143.75
1648 1 1648 1144.44 1144.44
1650 1 1650 1145.83 1145.83
1651 1 1651 1146.53 1146.53
1655 2 3310 1149.31 2298.61
1657 1 1657 1150.69 1150.69
1658 2 3316 1151.39 2302.78
1662 3 4986 1154.17 3462.5
1663 2 3326 1154.86 2309.72
1667 1 1667 1157.64 1157.64
1668 1 1668 1158.33 1158.33
1669 2 3338 1159.03 2318.06
1670 2 3340 1159.72 2319.44
1672 1 1672 1161.11 1161.11
1673 1 1673 1161.81 1161.81
1676 1 1676 1163.89 1163.89
1679 2 3358 1165.97 2331.94
1680 1 1680 1166.67 1166.67
1681 1 1681 1167.36 1167.36
1683 1 1683 1168.75 1168.75
1686 1 1686 1170.83 1170.83
1687 1 1687 1171.53 1171.53
1688 2 3376 1172.22 2344.44
1689 1 1689 1172.92 1172.92
1690 1 1690 1173.61 1173.61
1692 2 3384 1175 2350
1694 1 1694 1176.39 1176.39
1695 2 3390 1177.08 2354.17
1696 2 3392 1177.78 2355.56
1697 1 1697 1178.47 1178.47
1698 2 3396 1179.17 2358.33
1700 1 1700 1180.56 1180.56
1704 1 1704 1183.33 1183.33
1708 2 3416 1186.11 2372.22
1709 1 1709 1186.81 1186.81
1710 1 1710 1187.5 1187.5
1711 1 1711 1188.19 1188.19
1712 1 1712 1188.89 1188.89
1713 2 3426 1189.58 2379.17
1714 1 1714 1190.28 1190.28
1715 1 1715 1190.97 1190.97
1716 1 1716 1191.67 1191.67
1718 1 1718 1193.06 1193.06
1719 1 1719 1193.75 1193.75
1720 1 1720 1194.44 1194.44
1721 1 1721 1195.14 1195.14
1722 2 3444 1195.83 2391.67
1724 1 1724 1197.22 1197.22
1727 2 3454 1199.31 2398.61
1728 1 1728 1200 1200
1729 1 1729 1200.69 1200.69
1731 1 1731 1202.08 1202.08
1733 1 1733 1203.47 1203.47
1735 1 1735 1204.86 1204.86
1736 1 1736 1205.56 1205.56
1739 1 1739 1207.64 1207.64
1740 4 6960 1208.33 4833.33
1743 2 3486 1210.42 2420.83
1745 1 1745 1211.81 1211.81
1746 1 1746 1212.5 1212.5
1747 1 1747 1213.19 1213.19
1749 1 1749 1214.58 1214.58
1750 1 1750 1215.28 1215.28
1752 2 3504 1216.67 2433.33
1760 1 1760 1222.22 1222.22
1763 1 1763 1224.31 1224.31
1764 2 3528 1225 2450
1768 1 1768 1227.78 1227.78
1769 1 1769 1228.47 1228.47
1770 1 1770 1229.17 1229.17
1772 1 1772 1230.56 1230.56
1773 1 1773 1231.25 1231.25
